,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5,mpsini6,a6,musini6
0.159,6.60532073243554,0.04687799129343146,2.3748910492576716e-05,7.461049252024,0.05779446130606642,2.6856706125355892e-05,3.3375396095469205,0.1245254231579474,1.1880196053230031e-05,12.378563602707672,0.19978686017245229,4.449340994255639e-05,24.035219984756885,0.365424698736288,8.66171258919408e-05,0.5194025298184024,0.08483615205027825,1.8375044600523992e-06
0.5,8.146846664117653,0.049289455644291755,2.878229424014335e-05,9.093079021101829,0.060767450042354,3.209818438308865e-05,5.728486060929475,0.13093088171571018,2.0269884402992445e-05,15.340729235915585,0.21006396255637685,5.416017034646458e-05,28.832409224703362,0.38422199731811035,0.00010170566757194595,1.6128145333703086,0.08920015451288779,5.703146994141859e-06
0.841,9.773265559167763,0.05148902272186772,3.383424041085268e-05,10.81412931135654,0.06347911451102423,3.7395474306260124e-05,8.164602957427666,0.1367737737528658,2.8527170767947844e-05,18.451760426746326,0.21943806532901683,6.387617701150853e-05,33.935523319506856,0.40136672643054355,0.00011709542119623324,3.2517187387416486,0.09318076233377846,1.142826388509631e-05
