,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5
0.159,6.472228848165826,0.048458055171043145,2.2531015439350727e-05,7.766990830809889,0.05978780643107086,2.7016927236386946e-05,4.183761089012164,0.12873842928033538,1.4547026725131671e-05,11.416312994882427,0.20660217253295948,3.973170700635011e-05,15.658409635630875,0.3292408930009231,5.4490666006125055e-05
0.5,7.611721289110829,0.04942103526918054,2.640803948939006e-05,9.012115408496278,0.06097600997101525,3.1270572169820235e-05,6.040266389976683,0.13129738702299992,2.0923239473966898e-05,13.774199345659378,0.21070819105159405,4.7707209162541964e-05,18.78876731157621,0.3361129464402397,6.516778315378323e-05
0.841,8.786754059216277,0.0503564329579127,3.0340473636450865e-05,10.302462263352876,0.06213025219816921,3.553040194340524e-05,7.948852849581736,0.1337824701760016,2.7542659131080064e-05,16.177499117537263,0.21469599280046808,5.585417886746627e-05,22.05007269023038,0.3428450373301209,7.615397777302021e-05
