,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5,mpsini6,a6,musini6
0.159,5.065964203183688,0.046884811588284926,1.815824121351296e-05,7.926761933765182,0.057803071830329754,2.8506725827754644e-05,2.2944715644936484,0.12454394600533467,8.146560642164071e-06,9.273696485345125,0.1998153908964348,3.315892958901269e-05,21.98476479802334,0.3654777010812543,7.910061232551624e-05,9.211741698401654e-09,0.05205994530682531,3.277483023654056e-14
0.5,6.516416280082357,0.04928631161967663,2.3001983533528138e-05,9.709722232774372,0.06076374852162148,3.425921373313964e-05,4.5445594304259185,0.13092261995317567,1.604788458369961e-05,12.420508691743308,0.21005035261526514,4.392804332880841e-05,26.963463017911614,0.3841962902661389,9.512669490164646e-05,0.00011329959087918044,0.05472649595503995,3.9691379376893773e-10
0.841,8.056668167712989,0.05148502047607951,2.798624060205811e-05,11.611423343365068,0.06347437742217384,4.017103342504254e-05,6.946553823487536,0.13676294871318634,2.4356812873731825e-05,15.733974028485736,0.2194202817161365,5.474403391674801e-05,32.267226943776876,0.4013349742446619,0.00011169516297531431,0.15513791862345164,0.05716783132533896,5.460364691695648e-07
