,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5,mpsini6,a6,musini6
0.159,5.580449363103301,0.04688320089680811,2.0040298885130395e-05,7.443007296965753,0.05780085090731497,2.6814572330373843e-05,3.917662926464996,0.12453919653918145,1.3956226899019916e-05,12.219149687683792,0.19980942947674163,4.393147365064161e-05,24.46529741824818,0.365464275421942,8.819610150418766e-05,2.9545610938193403,0.05205828941876374,1.0560721091800595e-05
0.5,6.977544812745309,0.049293984505797736,2.461970310246401e-05,8.998938163927594,0.06077315470814987,3.173595492492782e-05,6.3100912656565,0.13094343603510566,2.2321887948175097e-05,15.095869177923403,0.2100836215561141,5.3229004251777846e-05,29.28419926795948,0.3842576388180417,0.00010317194067202402,4.2677166890231835,0.05473527284212422,1.5084322337190436e-05
0.841,8.465321419072732,0.05148714418063401,2.9331773896084377e-05,10.655153161206648,0.06347692251534158,3.678649504789811e-05,8.775814655006975,0.13676925799813866,3.065448952445236e-05,18.157647474264696,0.2194303374244943,6.285557700911618e-05,34.470468881850095,0.40135379938773047,0.00011885984392725522,5.696977602643033,0.057170520525583864,1.986165591367392e-05
