,autosamples,automin,automean,automax,factor
55,22400,805.2632174904139,1068.21738975178,1244.0489948449272,40
56,22800,813.9930202264792,1082.4386804263372,1262.3506963224374,40
57,23200,823.3317117473488,1096.5897295392253,1281.0772166052363,40
58,23600,830.2870019227695,1110.1930572458384,1298.6678327497834,40
59,24000,837.1360215544731,1123.9040232076873,1315.9125003434694,40
60,24400,846.5570875269394,1137.8989783524141,1333.2463429074535,40
61,24800,856.0952571278467,1151.918440487108,1349.9155107821464,40
62,25200,863.6196795125427,1165.7346888069812,1366.1293320499312,40
63,25600,873.3448648330663,1179.7768922363528,1382.1633173094829,40
64,26000,883.3872569053135,1193.4821149243123,1397.2334774911862,40
65,26400,893.8671153816582,1207.1535375828037,1411.2397509088541,40
66,26800,905.3756224415595,1220.8717521335916,1424.2956933803468,40
67,27200,913.064970804458,1234.1253092968843,1436.9620103295256,40
68,27600,919.3631499054901,1247.6948181821654,1451.119305455141,40
69,28000,930.0320758138566,1261.2918408450225,1465.7368470475242,40
70,28400,943.7248575890876,1275.1944756318555,1480.7414814684325,40
71,28800,955.968438401642,1289.156667156378,1496.1944791417593,40
72,29200,967.5159765503313,1302.8406632913989,1512.7106240064588,40
73,29600,978.4521196108246,1316.5157996701196,1529.5416879966895,40
74,30000,988.9595452126829,1330.0615504166242,1545.988652082004,40
75,30400,999.7720109569021,1343.4974714200214,1562.4961949422595,40
76,30800,1010.7351767300148,1356.8480996832147,1577.7184219720614,40
77,31200,1022.8446283814419,1370.144185063201,1593.1512799175011,40
78,31600,1035.164593687088,1383.6198260686929,1608.038188668444,40
79,32000,1049.2578595187915,1397.4106362578202,1622.1077534870933,40
80,32400,1062.5902995241395,1411.011567772605,1635.51860324697,40
81,32800,1075.386716808311,1424.083756592079,1648.9967824784044,40
82,33200,1088.5122711725196,1437.1485946945309,1663.260944389477,40
83,33600,1101.8121724429525,1450.363676157701,1677.222983895209,40
84,34000,1114.082735945588,1463.6851308312105,1691.1581643229545,40
85,34400,1123.2781773734416,1476.5000418675513,1705.64953556614,40
86,34800,1131.4523990818147,1489.3059661765458,1719.7328141478988,40
87,35200,1139.6424170655255,1502.464938241156,1734.6996767797039,40
88,35600,1146.7720857812662,1515.2627211004628,1749.6938750117324,40
89,36000,1156.1202600425563,1528.2395936986838,1764.6905578250244,40
90,36400,1163.0062149266755,1541.10247078715,1778.6150892362023,40
91,36800,1168.5674317755077,1553.8796430902746,1793.0371465733888,40
92,37200,1175.661974517303,1566.7846211184346,1807.9325931292487,40
93,37600,1180.0736016084322,1579.0414837476849,1822.313839084644,40
94,38000,1185.6532289746647,1591.2279258121007,1837.1231939647669,40
95,38400,1192.0054654474582,1603.5506022001975,1850.6800776800965,40
96,38800,1198.8291043288593,1615.7385470995555,1864.6656142778347,40
97,39200,1204.7660931706475,1628.092365632194,1878.4346142647441,40
98,39600,1209.3538046394551,1640.2515312582268,1892.1084753821724,40
