,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5,mpsini6,a6,musini6
0.159,5.014669259390471,0.046910878140154426,1.7956654229402914e-05,8.032575035686422,0.05783512899410549,2.8909029944742436e-05,2.10816809784956,0.12461272678458662,7.495690352879966e-06,8.630692652887664,0.1999263805709035,3.086822833382492e-05,22.704077485810863,0.36567898619926875,8.16521479472469e-05,0.8440193006875002,0.1578411470287869,2.9939554783768557e-06
0.5,6.458387044917435,0.04929734614986852,2.278180279018132e-05,9.761180808473465,0.06077743062902673,3.442024183793496e-05,4.2796917437415685,0.13095200083083292,1.513945181741213e-05,11.822224326087195,0.21009715526060757,4.1693448566740415e-05,27.622842731337116,0.38428444745506457,9.737730132167841e-05,2.5053243475766402,0.1658707955278224,8.846427618560461e-06
0.841,7.960537462937034,0.051476938831512074,2.762076439794725e-05,11.6365071861216,0.06346453649659967,4.022325349934009e-05,6.65873857644677,0.13674165981094066,2.3246448003740246e-05,15.087070144187791,0.21938534672801877,5.250930057202389e-05,32.755348694394335,0.40127122919499075,0.00011341280165874045,4.803772948650395,0.1732039585914453,1.690575083491232e-05
