,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5
0.159,6.516379896035297,0.04846273615833607,2.2650699276809907e-05,7.780462088433772,0.059793751322943976,2.702884930309696e-05,4.175289585665372,0.1287514550379163,1.448135486446426e-05,11.560044794686881,0.2066220955542083,4.017180999465068e-05,15.564184789331712,0.32928752477966505,5.4107077711028566e-05
0.5,7.678180461683487,0.049434261659409146,2.6616310940749417e-05,9.036665623842183,0.06099242198101757,3.129706476117373e-05,6.005065249146638,0.13133293683607455,2.0790480755065575e-05,13.905065388395174,0.21076509022752166,4.816954127495878e-05,18.77383701668665,0.3362801241204738,6.503113247949232e-05
0.841,8.854104913540256,0.05036792829311811,3.054691477225974e-05,10.32357281106006,0.06214435848532322,3.560811669348106e-05,7.913969295138481,0.13381270414490185,2.7321431325856984e-05,16.35578554838903,0.2147456541167564,5.642507361972086e-05,22.04846298048558,0.34300904395648607,7.603647608256778e-05
