,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5
0.159,5.068686819836815,0.04688538562040053,1.813425338584897e-05,7.957780301357305,0.057803590192525206,2.8685163507985513e-05,2.358945502529736,0.1245451987478287,8.400962164591223e-06,9.333376005111136,0.19981836723243215,3.335296331833062e-05,21.97941357365506,0.3654806467769747,7.927970614713803e-05
0.5,6.506428700991609,0.04927974555145232,2.298795414427606e-05,9.701812381039769,0.06075571629036258,3.425122552291231e-05,4.5642332103789816,0.13090539990204203,1.613917645106135e-05,12.45343390107396,0.21002254613726096,4.4097842093712396e-05,26.89717081177872,0.38414699294329135,9.488833393303246e-05
0.841,8.028482360732518,0.05146986471346134,2.79280660916369e-05,11.527329060815322,0.06345574293893812,3.9926785821351556e-05,6.953329472936369,0.13672341682835826,2.430420307309225e-05,15.73824751567313,0.21935658459815421,5.481082164045229e-05,32.01955747230513,0.4012196622200407,0.00011077086831758141
