,mpsini1,a1,musini1,mpsini2,a2,musini2,mpsini3,a3,musini3,mpsini4,a4,musini4,mpsini5,a5,musini5,mpsini6,a6,musini6
0.159,5.022352239168697,0.04690579149090349,1.7942142455695374e-05,8.022707890099008,0.05782880600663664,2.8791712787580234e-05,2.2119840625981313,0.12459877671717329,7.844842464044476e-06,9.753285543640267,0.19990538911011632,3.4828348217269106e-05,21.907752759492745,0.36563930897533375,7.869849143849355e-05,1.2379656722990575,0.27035411034680057,4.3737789760361585e-06
0.5,6.465919432191084,0.049279066321623245,2.2838818382815285e-05,9.780152586510795,0.06075481907461065,3.4501301931100395e-05,4.4097245382380885,0.13090337365415755,1.559022479755153e-05,12.84448287584993,0.2100194130097336,4.527135574518912e-05,26.763862177681744,0.3841398283517389,9.444089879718053e-05,3.6599527791401387,0.28403239294807736,1.287803340484308e-05
0.841,7.978368351953958,0.051498696583179515,2.7671471555400677e-05,11.690218107210523,0.0634913106373591,4.037981104599995e-05,6.789450479440184,0.13679945871171043,2.3757090199664354e-05,16.23463792982512,0.21947975320029775,5.644379392794728e-05,31.945070542727922,0.40144328314566047,0.00011056598265853985,7.061242045112963,0.2968259802418912,2.489666739236934e-05
